0.007699
1	396.006813
2	294.252901
3	476.043837
4	10310.050913
5	322.840306
6	381.953111
7	607.781184
8	471.751332
9	409.693183
10	490.341279
11	100.627900
12	216.276258
13	258.027739
14	2377.923399
15	2077.471193
16	2385.338091
17	1834.092724
18	2215.679125
19	1957.108644
20	144.185562
21	204.737332
22	254.433785
23	614.273244
24	570.592388
25	420.240367
26	1472.892263
27	1332.299619
28	1553.236465
29	148.002921
30	58.096306
31	59.536186
32	82.780151
33	130.571868
34	168.886408
35	179.702574
36	186.949581
37	105.705976
38	80.041214
39	166.087844
40	169.968387
41	38.075828
42	9.866520
43	41.044964
44	21.362470
45	21.745322
46	31.211470
47	1.876724
48	30.763485
49	23.558970
50	13.606250
51	3.023611
52	2.015741
53	2.015741
54	0.000000
55	85.444558
56	56.015125
57	11.488346
58	258.918007
59	160.369177
60	142.464456
61	309.278219
62	329.315982
63	226.331913
64	450.781408
65	260.022097
66	387.606090
67	812.107441
68	818.972721
69	625.428541
70	896.201397
71	577.471503
72	743.301610
73	6354.356031
74	5302.403295
75	5878.057300
76	2471.905794
77	2083.610608
78	2035.826228
79	646.975006
80	242.492476
81	260.030607
82	205.162742
83	84.228568
84	154.516520
85	98.945554
86	17.125616
87	3264.809499
88	2772.524654
89	2895.314863
90	3624.723366
91	1700.125185
92	1607.518723
93	13282.147454
94	14045.072461
95	9387.707080
96	22343.498317
143837.244004
