0,1	31220.000000
2,3	31220.000000
4,5	31220.000000
6,7	31220.000000
8,9	31220.000000
10,11	31220.000000
12,13	31220.000000
3,14	31220.000000
15,16	31240.000000
17,18	31240.000000
19,20	31240.000000
21,22	31240.000000
23,14	31240.000000
24,25	31240.000000
26,27	31240.000000
28,29	31240.000000
30,31,32	31260.000000
33,34,35	31260.000000
33,36	31260.000000
37,4	31260.000000
38,35	31260.000000
9,24	31260.000000
39,40	31260.000000
41,42	31260.000000
5,43	31260.000000
44,39,45	31280.000000
46,47,37	31280.000000
48,35	31280.000000
49,50	31280.000000
51,52	31280.000000
53,54	31280.000000
18,55	31280.000000
56,40	31280.000000
57,58	31280.000000
59,60	31300.000000
61,62	31300.000000
36,54	31300.000000
63,64	31300.000000
65,19	31300.000000
66,67	31300.000000
68,69	31300.000000
61,55	31300.000000
70,71	31320.000000
72,44,73	31320.000000
14,74	31320.000000
11,24	31320.000000
22,75	31320.000000
76,77	31320.000000
55,78	31320.000000
28,73	31320.000000
79,7	31320.000000
80,81	31320.000000
82,83	31320.000000
84,72	31320.000000
85,86,87	31340.000000
88,60	31340.000000
89,90	31340.000000
21,80	31340.000000
91,92	31340.000000
8,23	31340.000000
22,61	31340.000000
45,93	31340.000000
94,95	31340.000000
96,49,65	31340.000000
4,24	31340.000000
30,17	31340.000000
97,17	31340.000000
98,40	31340.000000
66,41	31340.000000
54,99	31340.000000
64,12	31340.000000
49,100	31340.000000
65,28	31340.000000
63,101	31340.000000
102,35	31340.000000
103,9,76	31360.000000
26,4,104	31360.000000
105,106,107	31360.000000
108,109,68	31360.000000
110,71,31	31360.000000
111,97	31360.000000
24,112,113	31360.000000
114,115	31360.000000
40,116	31360.000000
109,90	31360.000000
30,117	31360.000000
118,87,75	31360.000000
119,18	31360.000000
118,84	31360.000000
57,45	31360.000000
67,120	31360.000000
80,22	31360.000000
48,13	31380.000000
7,121,122	31380.000000
123,124	31380.000000
36,125	31380.000000
38,50	31380.000000
35,126	31380.000000
87,47,43	31380.000000
12,51	31380.000000
127,53,128	31380.000000
129,13	31380.000000
130,131	31380.000000
59,126	31380.000000
117,116	31380.000000
112,132,44	31380.000000
3,0	31380.000000
133,104	31380.000000
134,131,135	31380.000000
136,137	31380.000000
138,139	31380.000000
140,141	31380.000000
142,139,143	31380.000000
87,39	31380.000000
144,145,32	31400.000000
128,51	31400.000000
69,83	31400.000000
146,77	31400.000000
147,122,28	31400.000000
69,104	31400.000000
77,31	31400.000000
45,148	31400.000000
71,83	31400.000000
104,21	31400.000000
39,21	31400.000000
149,24	31400.000000
73,49	31400.000000
103,40	31400.000000
127,38	31400.000000
105,108	31400.000000
44,150	31400.000000
151,29	31400.000000
79,109	31400.000000
116,50	31400.000000
12,152	31400.000000
153,144	31400.000000
154,30	31400.000000
155,156	31420.000000
22,157	31420.000000
158,104	31420.000000
